order_id,date,region,product,revenue,units,discount_rate
1388,2025-03-31,NA,Orbit Plan,234.83,6,0.95
1389,2025-08-05,LATAM,Orbit Plan,96.8,4,0.83
1390,2026-01-28,NA,Orbit Plan,246.98,5,0.21
1391,2026-01-13,MEA,Nova Add-on,119.91,9,0.83
1392,2025-01-19,LATAM,Legacy,68.83,1,0.36
1393,2025-11-12,LATAM,Orbit Plan,107.62,3,0.4
1394,2025-01-05,NA,Nova Add-on,226.22,9,0.51
1395,2025-03-20,LATAM,Orbit Plan,87.68,4,0.47
1396,2025-07-11,APAC,Orbit Plan,264.18,9,0.81
1397,2025-02-25,LATAM,Pulse API,90.38,1,0.36
1398,2025-12-30,EU,Orbit Plan,192.86,3,0.39
1399,2026-01-16,APAC,Legacy,292.38,11,0.98
1400,2025-03-02,LATAM,Nova Add-on,131.68,11,0.71
1401,2025-06-16,LATAM,Nova Add-on,175.71,2,0.96
1402,2025-01-11,EU,Orbit Plan,123.98,11,0.24
1403,2025-12-14,APAC,Nova Add-on,250.53,5,0.49
1404,2026-01-25,LATAM,Orbit Plan,107.2,9,0.19
1405,2025-05-24,NA,Legacy,278.01,4,0.47
1406,2026-02-05,NA,Pulse API,217.91,3,0.19
1407,2025-10-30,EU,Orbit Plan,191.88,3,0.43
1408,2025-11-12,EU,Orbit Plan,193.02,7,0.52
1409,2025-12-25,EU,Orbit Plan,159.96,1,0.3
1410,2025-05-18,APAC,Orbit Plan,274.51,7,0.25
1411,2025-01-25,EU,Orbit Plan,278.58,8,0.28
1412,2025-11-07,NA,Nova Add-on,260.94,8,0.36
1413,2025-06-05,NA,Orbit Plan,317.19,6,0.36
1414,2025-07-05,MEA,Nova Add-on,72.66,11,0.28
1415,2025-10-27,LATAM,Orbit Plan,152.59,1,0.59
1416,2025-12-02,EU,Orbit Plan,235.02,2,0.07
1417,2025-10-07,MEA,Orbit Plan,58.57,12,0.15
1418,2025-03-07,EU,Nova Add-on,5,9,0.98
1419,2025-07-07,LATAM,Pulse API,140.49,9,0.93
1420,2025-09-15,NA,Orbit Plan,275.45,3,0.29
1421,2025-10-17,NA,Pulse API,176.25,11,0.53
1422,2025-09-20,NA,Orbit Plan,101.29,7,0.56
1423,2025-07-19,LATAM,Nova Add-on,110.87,10,0.7
1424,2025-09-20,LATAM,Nova Add-on,113.15,5,0.3
1425,2025-04-23,APAC,Pulse API,207.22,4,0.29
1426,2025-11-24,EU,Legacy,167.58,3,0.27
1427,2025-01-27,EU,Legacy,187.79,11,0.61
1428,2025-07-08,APAC,Orbit Plan,303.8,9,0.26
1429,2025-03-10,LATAM,Legacy,78.88,1,0.82
1430,2025-04-23,APAC,Orbit Plan,513.84,9,0.66
1431,2026-02-03,MEA,Orbit Plan,69.36,11,0.63
1432,2025-10-10,EU,Pulse API,118.22,5,0.2
1433,2025-11-19,LATAM,Orbit Plan,117.1,8,0.09
1434,2025-04-03,LATAM,Orbit Plan,171.57,4,0.57
1435,2026-01-09,EU,Pulse API,217.24,7,0.69
1436,2025-04-07,NA,Orbit Plan,226.06,8,0.91
1437,2025-07-26,NA,Pulse API,303.45,2,0.38
1438,2025-01-11,NA,Pulse API,317.45,11,0.93
1439,2025-03-09,EU,Pulse API,163.52,1,0.96
1440,2025-02-24,MEA,Pulse API,127.52,12,0.08
1441,2025-03-13,LATAM,Pulse API,165.21,8,0.15
1442,2025-01-29,MEA,Pulse API,41.81,2,0.02
1443,2025-01-23,NA,Nova Add-on,348.4,1,0.91
1444,2025-01-13,EU,Nova Add-on,258.95,11,0.29
1445,2025-12-17,LATAM,Pulse API,91.84,2,0.22
1446,2025-05-25,APAC,Orbit Plan,68.79,6,0.92
1447,2025-02-13,NA,Nova Add-on,261.35,11,0.43
1448,2025-12-08,APAC,Pulse API,360.66,2,0.27
1449,2025-09-13,APAC,Legacy,313.41,1,0.86
1450,2025-03-18,EU,Orbit Plan,87.83,12,0.8
1451,2025-09-02,NA,Orbit Plan,108.64,6,0.99
1452,2025-04-04,LATAM,Orbit Plan,137.3,8,0.69
1453,2025-07-31,MEA,Pulse API,47.92,4,0.38
1454,2025-10-09,LATAM,Nova Add-on,169.99,9,0.82
1455,2025-07-16,NA,Nova Add-on,130.82,12,0.22
1456,2025-02-14,EU,Orbit Plan,219.02,1,0.36
1457,2025-08-31,EU,Legacy,234.36,3,0.29
1458,2025-03-15,MEA,Legacy,78.31,4,0.21
1459,2025-04-25,NA,Pulse API,307.99,12,0.03
1460,2025-08-06,APAC,Orbit Plan,354.31,10,0.07
1461,2025-11-01,EU,Orbit Plan,163.07,10,0.83
1462,2025-08-02,EU,Pulse API,199.15,3,0.75
1463,2025-12-24,APAC,Nova Add-on,243.08,1,0.29
1464,2025-03-21,NA,Legacy,137.81,3,0.5
1465,2025-01-06,LATAM,Legacy,76.46,5,0.92
1466,2025-09-14,APAC,Pulse API,91.81,3,0.27
1467,2025-02-17,MEA,Orbit Plan,108.5,1,0.22
1468,2025-04-05,MEA,Nova Add-on,57.78,12,0.47
1469,2025-06-10,LATAM,Pulse API,145.41,4,0.27
1470,2025-02-23,NA,Orbit Plan,339.45,6,0.03
1471,2025-05-25,EU,Nova Add-on,257.89,5,0.19
1472,2025-04-14,NA,Orbit Plan,261.43,10,0.56
1473,2025-10-16,LATAM,Orbit Plan,3.6784999999999997,5,0.96
1474,2025-09-14,EU,Orbit Plan,318.77,6,0.97
1475,2025-12-26,NA,Orbit Plan,292.53,3,0.02
1476,2025-07-15,LATAM,Nova Add-on,82.42,5,0.16
1477,2025-12-16,LATAM,Orbit Plan,43.13,4,0.81
1478,2025-12-01,EU,Pulse API,69.25,9,0.52
1479,2026-01-09,MEA,Pulse API,90.27,6,0.29
1480,2025-11-16,LATAM,Orbit Plan,95.06,11,0.39
1481,2025-04-17,MEA,Nova Add-on,100.6,2,0.8
1482,2025-03-15,APAC,Nova Add-on,229.3,2,0.5
1483,2025-08-21,APAC,Orbit Plan,250.33,6,0.09
1484,2025-04-02,LATAM,Orbit Plan,123.88,5,0.76
1485,2025-08-15,EU,Legacy,251.77,5,0.4
1486,2025-11-14,EU,Nova Add-on,167.09,10,0.95
1487,2025-07-11,NA,Pulse API,159.91,11,0.04
1488,2025-11-26,NA,Pulse API,217.76,9,0.01
1489,2025-02-23,APAC,Orbit Plan,98.59,8,0.67
1490,2025-06-28,LATAM,Nova Add-on,77.8,8,0.11
1491,2025-04-03,NA,Legacy,336.36,6,0.06
1492,2025-06-25,MEA,Nova Add-on,50.39,8,0.11
1493,2025-08-21,NA,Nova Add-on,260.94,10,0.03
1494,2025-11-04,LATAM,Orbit Plan,103.14,7,0.98
1495,2025-04-20,NA,Orbit Plan,348.48,5,0.64
1496,2025-02-12,EU,Orbit Plan,195.26,5,0.87
1497,2025-08-20,LATAM,Nova Add-on,95.57,2,0.89
1498,2025-08-08,APAC,Legacy,198.27,4,0.35
1499,2025-08-03,LATAM,Nova Add-on,101.46,6,0.91
1500,2025-10-20,LATAM,Pulse API,88.87,10,0.2
1501,2026-01-06,MEA,Nova Add-on,37.91,12,0.83
1502,2026-01-11,APAC,Orbit Plan,498.61,3,0.5
1503,2025-06-12,NA,Pulse API,192.35,8,0.94
1504,2025-03-06,LATAM,Pulse API,83.3,1,0.22
1505,2025-04-07,LATAM,Pulse API,117.96,4,0.95
1506,2025-12-14,MEA,Legacy,37.18,6,0.02
1507,2025-06-07,MEA,Pulse API,90.4,7,0.41
1508,2025-06-30,MEA,Nova Add-on,90.34,6,0.11
1509,2025-04-01,LATAM,Nova Add-on,132.95,7,0.29
1510,2025-12-04,LATAM,Pulse API,156.39,2,1.0
1511,2025-02-23,NA,Pulse API,160.96,10,0.93
1512,2025-02-21,LATAM,Nova Add-on,83.56,11,0.29
1513,2025-08-04,EU,Orbit Plan,120.78,8,0.95
1514,2025-06-29,LATAM,Nova Add-on,120.61,12,0.78
1515,2025-07-22,NA,Legacy,238.41,11,0.26
1516,2025-08-01,EU,Orbit Plan,106.54,1,0.02
1517,2025-03-20,APAC,Legacy,111.43,3,0.96
1518,2025-08-09,EU,Nova Add-on,167.69,10,0.64
1519,2025-01-27,MEA,Nova Add-on,92.63,7,0.9
1520,2025-09-22,EU,Nova Add-on,156.7,3,0.5
1521,2025-11-20,MEA,Pulse API,88.99,9,0.16
1522,2025-06-15,EU,Orbit Plan,106.18,1,0.63
1523,2025-10-31,EU,Orbit Plan,142.65,7,0.03
1524,2026-01-11,EU,Legacy,43.2,6,0.19
1525,2025-12-01,EU,Orbit Plan,133.9,7,0.77
1526,2025-12-04,NA,Orbit Plan,207.25,11,0.02
1527,2025-10-24,NA,Orbit Plan,255.35,5,0.89
1528,2025-02-17,NA,Nova Add-on,202.6,4,0.39
1529,2025-09-09,NA,Nova Add-on,112.44,7,0.38
1530,2025-06-10,LATAM,Pulse API,114.57,1,0.9
1531,2025-12-04,MEA,Pulse API,77.49,6,0.48
1532,2025-11-11,MEA,Nova Add-on,60.32,12,0.25
1533,2025-03-04,EU,Nova Add-on,105.82,4,0.87
1534,2025-02-28,EU,Orbit Plan,162.95,2,0.73
1535,2025-03-06,APAC,Orbit Plan,272.53,11,0.29
1536,2026-01-17,LATAM,Nova Add-on,126.06,4,0.25
1537,2025-04-12,APAC,Legacy,388.95,3,0.79
1538,2026-01-05,LATAM,Nova Add-on,151.17,10,0.75
1539,2025-06-13,MEA,Orbit Plan,57.87,11,0.82
1540,2025-08-19,EU,Legacy,208.2,5,0.59
1541,2025-05-31,MEA,Pulse API,31.12,1,0.11
1542,2025-06-15,LATAM,Pulse API,31.14,2,0.22
1543,2025-07-10,APAC,Orbit Plan,255.01,12,0.33
1544,2025-08-27,MEA,Pulse API,73.13,9,0.07
1545,2025-05-26,MEA,Orbit Plan,76.38,11,0.07
1546,2025-11-27,LATAM,Pulse API,158.37,6,0.2
1547,2025-01-26,LATAM,Nova Add-on,150.19,3,0.6
1548,2025-10-30,LATAM,Orbit Plan,107.54,1,0.64
1549,2025-10-22,NA,Legacy,188.33,9,0.92
1550,2025-01-21,APAC,Pulse API,430.65,2,0.83
1551,2025-08-01,APAC,Orbit Plan,262.13,6,0.49
1552,2025-01-25,LATAM,Orbit Plan,71.07,8,0.85
1553,2025-03-04,APAC,Legacy,311.77,3,0.11
1554,2025-06-15,LATAM,Orbit Plan,126.5,12,0.9
1555,2025-07-08,MEA,Legacy,115.14,1,0.11
1556,2025-06-05,NA,Orbit Plan,157.66,7,0.27
1557,2025-03-29,EU,Nova Add-on,220.31,10,0.89
1558,2025-07-31,LATAM,Pulse API,133.1,4,0.58
1559,2025-12-05,LATAM,Legacy,82.76,5,0.77
1560,2025-12-31,NA,Orbit Plan,332.24,4,0.66
1561,2026-01-12,EU,Pulse API,245.55,11,0.22
1562,2025-07-17,EU,Nova Add-on,213.47,10,0.76
1563,2025-09-21,APAC,Pulse API,222.08,9,0.11
1564,2025-03-08,EU,Legacy,244.15,8,0.87
1565,2025-09-20,EU,Pulse API,199.32,5,0.95
1566,2025-10-23,NA,Orbit Plan,277.47,12,0.11
1567,2025-01-09,LATAM,Orbit Plan,165.79,5,0.12
1568,2025-10-09,NA,Orbit Plan,240.26,7,0.5
1569,2025-09-18,APAC,Orbit Plan,254.16,12,0.93
1570,2025-04-10,APAC,Orbit Plan,300.87,5,0.53
1571,2025-09-10,MEA,Nova Add-on,55.19,4,0.12
1572,2025-01-19,MEA,Orbit Plan,37.93,2,0.28
1573,2025-11-14,LATAM,Nova Add-on,160.38,5,0.5
1574,2025-03-29,EU,Orbit Plan,240.94,10,0.29
1575,2025-01-02,NA,Orbit Plan,309.89,12,0.24
1576,2025-06-11,NA,Orbit Plan,161.18,8,0.14
1577,2025-01-07,LATAM,Nova Add-on,213.33,3,0.68
1578,2025-01-05,MEA,Orbit Plan,78.65,1,0.49
1579,2025-05-07,LATAM,Orbit Plan,130.91,4,0.53
1580,2025-03-27,EU,Pulse API,105.99,12,0.34
1581,2025-09-09,APAC,Legacy,255.16,1,0.83
1582,2025-06-04,APAC,Legacy,364.95,10,0.48
1583,2025-05-19,MEA,Pulse API,137.38,11,0.99
1584,2025-07-02,LATAM,Orbit Plan,123.87,12,0.97
1585,2025-07-04,EU,Pulse API,234.18,5,0.88
1586,2025-12-14,MEA,Legacy,127.22,9,0.17
1587,2025-12-14,APAC,Legacy,186.74,5,0.19
1588,2025-10-24,MEA,Pulse API,86.1,2,0.43
1589,2025-08-21,MEA,Legacy,75.31,8,0.93
1590,2025-03-17,LATAM,Pulse API,79.36,5,0.62
1591,2025-12-07,EU,Orbit Plan,153.1,1,0.22
1592,2025-10-31,NA,Orbit Plan,354.13,7,0.35
1593,2025-01-01,NA,Orbit Plan,182.99,11,0.96
1594,2025-10-15,EU,Legacy,221.56,3,1.0
1595,2025-04-11,LATAM,Nova Add-on,133.65,6,0.25
1596,2025-12-14,LATAM,Nova Add-on,123.14,2,0.89
1597,2025-06-04,MEA,Orbit Plan,36.01,10,0.14
1598,2026-01-29,EU,Orbit Plan,142.88,4,0.3
1599,2025-02-13,APAC,Nova Add-on,180.86,7,0.1
1600,2025-09-27,LATAM,Pulse API,75.09,11,0.71
1601,2025-08-28,APAC,Nova Add-on,177.91,9,0.03
1602,2026-01-28,LATAM,Orbit Plan,128.95,5,0.79
1603,2025-10-25,MEA,Orbit Plan,31.88,1,0.76
1604,2025-07-21,EU,Nova Add-on,4.346,1,0.08
1605,2025-05-19,NA,Orbit Plan,272.22,6,0.86
1606,2025-03-04,MEA,Pulse API,81.66,1,0.7
1607,2025-09-22,EU,Nova Add-on,213.4,11,0.85
1608,2025-06-04,APAC,Pulse API,249.94,8,0.62
1609,2025-04-13,NA,Orbit Plan,310.73,4,0.2
1610,2025-08-31,NA,Legacy,350.0,1,0.93
1611,2025-06-03,LATAM,Nova Add-on,121.34,5,0.82
1612,2025-12-15,LATAM,Legacy,135.79,7,0.15
1613,2025-01-12,EU,Orbit Plan,178.41,12,0.55
1614,2025-09-01,LATAM,Orbit Plan,81.45,10,0.49
1615,2025-12-08,APAC,Nova Add-on,245.99,7,0.15
1616,2025-05-26,LATAM,Orbit Plan,92.64,10,0.3
1617,2025-11-27,MEA,Nova Add-on,89.22,12,0.46
1618,2025-01-05,EU,Orbit Plan,147.81,9,0.21
1619,2025-12-28,MEA,Nova Add-on,103.04,12,0.56
1620,2025-08-24,EU,Orbit Plan,215.36,5,0.92
1621,2025-02-04,LATAM,Orbit Plan,54.41,9,0.78
1622,2025-09-27,APAC,Orbit Plan,283.57,10,0.35
1623,2025-11-13,LATAM,Orbit Plan,171.48,11,0.11
1624,2025-12-14,LATAM,Orbit Plan,121.54,12,0.8
1625,2025-02-23,EU,Pulse API,53.43,1,0.61
1626,2025-02-28,NA,Legacy,357.98,6,0.61
1627,2025-01-16,EU,Orbit Plan,160.57,10,0.56
1628,2025-04-11,APAC,Nova Add-on,175.94,4,0.2
1629,2025-03-24,LATAM,Pulse API,119.07,11,0.96
1630,2025-02-19,EU,Orbit Plan,141.59,1,0.36
1631,2025-07-28,MEA,Nova Add-on,84.11,12,0.64
1632,2025-09-12,EU,Legacy,197.62,8,0.5
1633,2025-07-02,MEA,Legacy,96.66,11,0.38
1634,2025-02-06,MEA,Orbit Plan,34.92,5,0.1
1635,2025-09-13,EU,Orbit Plan,166.98,5,0.92
1636,2025-05-09,LATAM,Pulse API,107.93,3,0.97
1637,2025-02-08,MEA,Nova Add-on,104.29,7,0.62
1638,2025-10-07,NA,Nova Add-on,77.77,5,0.65
1639,2025-01-17,APAC,Nova Add-on,318.26,4,0.55
1640,2026-01-11,APAC,Legacy,441.3,1,0.24
1641,2025-02-07,MEA,Legacy,57.88,2,0.95
1642,2025-11-03,MEA,Legacy,30.07,8,0.95
1643,2025-05-19,NA,Orbit Plan,165.0,8,0.3
1644,2025-04-27,NA,Legacy,221.18,4,0.53
1645,2025-07-14,NA,Nova Add-on,344.2,7,0.7
1646,2025-10-09,EU,Orbit Plan,214.53,10,0.98
1647,2025-07-08,APAC,Orbit Plan,231.03,10,0.01
1648,2025-07-31,MEA,Nova Add-on,73.29,1,0.87
1649,2025-05-08,NA,Orbit Plan,253.99,6,0.6
1650,2025-05-06,APAC,Orbit Plan,301.05,11,0.12
1651,2025-02-09,NA,Orbit Plan,133.36,6,0.9
1652,2025-04-23,LATAM,Pulse API,97.81,9,0.29
1653,2025-12-01,EU,Nova Add-on,169.28,1,0.35
1654,2025-07-30,MEA,Nova Add-on,107.67,3,0.84
1655,2025-09-24,EU,Orbit Plan,149.53,3,0.04
1656,2025-05-01,LATAM,Pulse API,103.56,2,0.02
1657,2025-01-18,APAC,Orbit Plan,132.68,5,0.85
1658,2025-07-16,LATAM,Orbit Plan,157.99,8,0.04
1659,2025-04-16,LATAM,Orbit Plan,98.55,9,0.76
1660,2025-01-14,MEA,Pulse API,73.37,5,0.81
1661,2025-10-30,EU,Pulse API,115.94,7,0.78
1662,2026-01-12,NA,Pulse API,341.77,12,0.93
1663,2025-05-28,MEA,Nova Add-on,41.49,3,0.96
1664,2025-08-28,EU,Orbit Plan,144.03,11,0.95
1665,2025-02-13,EU,Pulse API,156.72,5,0.36
1666,2025-12-04,APAC,Pulse API,373.53,10,0.01
1667,2025-06-07,MEA,Pulse API,94.45,1,0.44
1668,2025-08-27,NA,Legacy,91.92,9,0.22
1669,2025-01-30,MEA,Legacy,64.44,2,0.44
1670,2025-05-13,APAC,Orbit Plan,383.21,4,0.63
1671,2025-03-17,MEA,Pulse API,73.88,9,0.86
1672,2025-10-24,APAC,Orbit Plan,391.9,1,0.95
1673,2025-05-13,APAC,Orbit Plan,359.47,1,0.6
1674,2025-06-29,NA,Orbit Plan,96.04,9,0.08
1675,2025-04-15,APAC,Nova Add-on,325.62,7,0.88
1676,2025-03-15,NA,Orbit Plan,117.69,6,0.98
1677,2025-11-30,APAC,Nova Add-on,385.17,1,0.29
1678,2025-03-18,MEA,Orbit Plan,64.34,6,0.51
1679,2026-02-04,MEA,Pulse API,56.56,10,0.03
1680,2026-01-07,EU,Nova Add-on,34.64,2,0.96
1681,2025-04-25,MEA,Nova Add-on,42.43,12,0.12
1682,2025-09-28,NA,Nova Add-on,176.24,9,0.44
1683,2025-05-18,EU,Legacy,167.4,6,0.23
1684,2025-06-11,NA,Pulse API,275.5,7,0.36
1685,2025-06-30,MEA,Nova Add-on,100.65,8,0.79
1686,2025-04-28,MEA,Pulse API,51.78,9,0.24
1687,2025-07-28,MEA,Pulse API,35.58,2,0.08
1688,2025-08-04,MEA,Legacy,43.11,11,0.88
1689,2025-04-12,EU,Legacy,211.81,9,0.71
1690,2025-08-29,NA,Orbit Plan,223.8,7,0.02
1691,2025-03-27,NA,Orbit Plan,335.58,6,0.13
1692,2025-12-23,MEA,Orbit Plan,29.27,6,0.9
1693,2025-06-22,MEA,Nova Add-on,100.56,6,0.95
1694,2025-07-29,LATAM,Pulse API,148.61,8,0.7
1695,2026-01-11,EU,Pulse API,81.3,3,0.9
1696,2025-10-31,MEA,Orbit Plan,45.79,7,0.32
1697,2025-04-01,MEA,Pulse API,62.28,8,0.34
1698,2025-10-16,MEA,Legacy,111.48,7,0.29
1699,2025-07-16,APAC,Pulse API,285.51,12,0.21
1700,2025-09-23,APAC,Nova Add-on,252.33,2,0.35
1701,2025-03-26,NA,Orbit Plan,165.41,5,0.99
1702,2026-01-21,NA,Legacy,224.6,3,0.1
1703,2025-10-10,MEA,Pulse API,122.09,9,0.54
1704,2025-04-10,NA,Nova Add-on,248.41,6,0.2
1705,2025-10-20,LATAM,Pulse API,38.02,2,0.72
1706,2025-03-03,LATAM,Legacy,100.5,2,0.86
1707,2025-05-23,NA,Legacy,262.05,2,0.33
1708,2025-09-17,APAC,Orbit Plan,118.17,9,0.67
1709,2025-02-07,APAC,Legacy,300.66,9,0.32
1710,2025-10-13,NA,Legacy,228.46,4,0.14
1711,2025-07-12,EU,Pulse API,176.54,12,0.5
1712,2025-03-09,EU,Pulse API,215.94,9,0.86
1713,2026-01-19,EU,Orbit Plan,253.39,3,0.04
1714,2025-12-19,APAC,Nova Add-on,307.68,4,0.64
1715,2025-09-05,MEA,Pulse API,78.8,5,0.67
1716,2025-09-08,LATAM,Nova Add-on,139.43,5,0.1
1717,2025-02-27,APAC,Nova Add-on,195.14,3,0.46
1718,2025-06-13,NA,Orbit Plan,238.92,3,0.77
1719,2025-09-05,LATAM,Nova Add-on,106.41,4,0.89
1720,2026-02-05,LATAM,Orbit Plan,101.38,5,0.67
1721,2025-07-30,LATAM,Pulse API,83.32,8,0.73
1722,2025-06-23,NA,Orbit Plan,247.1,10,0.88
1723,2025-10-02,EU,Pulse API,307.3,3,0.6
1724,2025-01-11,NA,Pulse API,349.24,12,0.33
1725,2025-06-30,MEA,Orbit Plan,86.04,3,0.84
1726,2025-07-22,EU,Orbit Plan,193.18,6,0.33
1727,2025-04-21,MEA,Pulse API,76.18,9,0.1
1728,2025-07-23,LATAM,Orbit Plan,106.16,1,0.23
1729,2026-01-31,EU,Orbit Plan,179.94,7,0.13
1730,2026-01-15,APAC,Legacy,93.36,9,0.72
1731,2026-01-26,LATAM,Orbit Plan,107.78,2,0.74
1732,2025-07-20,EU,Legacy,101.39,6,0.43
1733,2026-01-16,NA,Orbit Plan,185.88,10,0.47
1734,2025-05-30,LATAM,Orbit Plan,114.51,9,0.28
1735,2025-05-26,MEA,Nova Add-on,12.82,6,0.76
1736,2026-01-01,NA,Nova Add-on,383.72,1,0.4
1737,2025-04-29,LATAM,Orbit Plan,59.05,11,0.98
1738,2025-02-18,MEA,Orbit Plan,56.41,8,0.59
1739,2025-02-12,EU,Nova Add-on,220.31,4,0.06
1740,2025-09-10,APAC,Nova Add-on,165.75,3,0.04
1741,2025-12-19,MEA,Nova Add-on,83.38,9,0.79
1742,2025-10-07,LATAM,Orbit Plan,88.01,6,0.46
1743,2025-09-05,MEA,Nova Add-on,67.42,7,0.7
1744,2025-07-12,EU,Pulse API,77.82,12,0.12
1745,2025-04-12,LATAM,Legacy,170.57,11,0.8
1746,2025-09-07,EU,Pulse API,265.91,7,0.01
1747,2025-03-02,LATAM,Legacy,95.11,6,0.62
1748,2025-07-10,MEA,Pulse API,20.42,9,0.69
1749,2025-11-11,APAC,Nova Add-on,259.21,12,0.72
1750,2025-03-11,EU,Nova Add-on,250.24,1,0.32
1751,2025-04-02,EU,Nova Add-on,186.67,4,0.69
1752,2025-10-03,LATAM,Orbit Plan,109.83,8,0.59
1753,2025-02-04,APAC,Pulse API,322.21,4,0.27
1754,2025-08-07,MEA,Pulse API,54.92,7,0.93
1755,2025-10-15,MEA,Pulse API,79.64,4,0.28
1756,2025-05-15,MEA,Orbit Plan,101.39,10,0.64
1757,2025-07-16,APAC,Nova Add-on,335.01,12,0.87
1758,2025-12-09,LATAM,Orbit Plan,307.035,4,0.09
1759,2025-11-11,EU,Orbit Plan,178.62,1,0.14
1760,2025-08-14,LATAM,Pulse API,110.13,9,0.76
1761,2025-05-04,MEA,Nova Add-on,75.74,9,0.32
1762,2025-02-10,MEA,Legacy,32.08,11,0.83
1763,2025-12-31,EU,Legacy,112.1,11,0.12
1764,2025-08-11,APAC,Orbit Plan,220.82,8,0.77
1765,2025-06-27,LATAM,Orbit Plan,5,7,0.37
1766,2026-01-18,NA,Orbit Plan,120.79,4,0.01
1767,2025-06-08,APAC,Orbit Plan,212.7,10,0.27
1768,2025-11-28,APAC,Pulse API,311.09,12,0.7
1769,2025-05-21,NA,Legacy,288.28,10,0.63
1770,2025-09-09,EU,Nova Add-on,67.44,9,0.81
1771,2025-01-20,APAC,Orbit Plan,301.32,3,0.08
1772,2025-03-03,NA,Nova Add-on,192.62,6,0.1
1773,2025-10-06,APAC,Legacy,303.14,11,0.85
1774,2025-06-12,EU,Legacy,261.64,6,0.52
1775,2025-12-07,LATAM,Nova Add-on,103.22,9,0.15
1776,2025-05-17,NA,Orbit Plan,196.15,10,0.2
1777,2025-09-16,LATAM,Orbit Plan,5.4270000000000005,9,0.35
1778,2025-06-24,LATAM,Nova Add-on,36.58,10,0.93
1779,2025-02-15,NA,Legacy,233.47,11,0.97
1780,2026-01-28,EU,Pulse API,204.41,6,0.46
1781,2026-01-06,EU,Orbit Plan,116.62,12,0.76
1782,2025-03-09,APAC,Orbit Plan,62.6,3,0.28
1783,2025-10-17,APAC,Nova Add-on,297.08,5,0.26
1784,2025-08-14,APAC,Orbit Plan,197.54,6,0.35
1785,2025-11-25,MEA,Nova Add-on,38.55,10,0.39
1786,2025-10-03,MEA,Orbit Plan,36.08,6,0.65
1787,2025-12-16,APAC,Orbit Plan,226.49,5,0.09
1788,2026-01-31,EU,Orbit Plan,109.12,1,0.92
1789,2025-09-22,EU,Nova Add-on,125.53,11,0.59
1790,2025-01-18,APAC,Pulse API,276.42,1,0.16
1791,2025-09-01,APAC,Orbit Plan,308.02,3,0.47
1792,2025-04-06,NA,Nova Add-on,191.62,10,0.58
1793,2025-08-11,LATAM,Nova Add-on,112.49,8,0.68
1794,2025-06-03,NA,Legacy,343.34,9,0.11
1795,2025-08-07,APAC,Legacy,242.22,5,0.89
1796,2025-12-24,MEA,Orbit Plan,73.44,3,0.13
1797,2025-06-20,NA,Legacy,172.26,8,0.4
1798,2025-08-24,NA,Pulse API,342.21,3,0.3
1799,2025-02-11,EU,Orbit Plan,187.92,11,0.56
1800,2026-02-02,APAC,Orbit Plan,297.87,2,0.47
1801,2025-12-18,LATAM,Pulse API,158.84,12,0.24
1802,2025-02-19,LATAM,Orbit Plan,80.21,3,0.4
1803,2025-06-17,APAC,Pulse API,248.23,2,0.35
1804,2025-12-09,MEA,Orbit Plan,44.44,3,0.77
1805,2025-07-08,APAC,Orbit Plan,315.5,2,0.65
1806,2025-03-12,LATAM,Orbit Plan,62.63,7,0.09
1807,2025-07-16,EU,Nova Add-on,166.42,1,0.26
1808,2025-08-04,EU,Orbit Plan,240.81,2,0.46
1809,2025-02-12,APAC,Pulse API,405.7,1,0.16
1810,2025-03-07,MEA,Nova Add-on,99.03,1,0.49
1811,2025-12-10,LATAM,Nova Add-on,148.15,2,0.6
1812,2025-08-19,MEA,Orbit Plan,78.66,6,0.84
1813,2025-07-06,NA,Pulse API,314.15,11,0.08
1814,2025-01-04,APAC,Legacy,246.46,5,0.2
1815,2025-11-11,LATAM,Nova Add-on,99.29,8,0.37
1816,2025-11-03,APAC,Orbit Plan,265.7,5,0.77
1817,2025-01-13,MEA,Orbit Plan,63.17,5,0.64
1818,2025-11-02,NA,Orbit Plan,297.06,12,0.4
1819,2025-03-31,NA,Nova Add-on,250.23,5,0.35
1820,2025-08-23,MEA,Orbit Plan,79.75,12,0.82
1821,2025-10-19,LATAM,Orbit Plan,105.02,12,0.64
1822,2025-02-21,LATAM,Nova Add-on,119.54,6,0.93
1823,2026-01-19,APAC,Nova Add-on,480.81,11,0.74
1824,2025-02-10,LATAM,Legacy,123.23,10,0.26
1825,2025-06-05,MEA,Nova Add-on,81.16,6,0.57
1826,2025-04-21,LATAM,Orbit Plan,87.18,3,0.28
1827,2025-12-10,NA,Nova Add-on,317.8,7,0.21
1828,2026-02-05,LATAM,Pulse API,78.86,8,0.6
1829,2025-11-22,APAC,Orbit Plan,282.52,10,0.29
1830,2025-12-31,MEA,Pulse API,108.02,11,0.6
1831,2025-10-05,LATAM,Nova Add-on,77.0,8,0.15
1832,2026-01-16,LATAM,Orbit Plan,97.49,11,0.39
1833,2025-07-26,NA,Pulse API,191.92,6,0.08
1834,2026-01-18,MEA,Orbit Plan,65.7,6,0.45
1835,2025-08-28,NA,Orbit Plan,127.24,7,1.0
1836,2025-01-12,APAC,Nova Add-on,195.23,4,0.38
1837,2025-10-03,EU,Orbit Plan,210.69,4,0.99
1838,2025-10-20,APAC,Orbit Plan,245.23,12,0.98
